product_id,pubchem_cid,iupac_name,functional_description,sync_failed,sync_failed_reason,last_sync_attempt,last_sync_success
5648,9795063,[3-(2-aminoethyl)-1H-indol-4-yl] dihydrogen phosphate,"Norbaeocystin is a tryptamine alkaloid that is tryptamine carrying an additional phosphoryloxy substituent at position 4. It has a role as a hallucinogen and a fungal metabolite. It is an organic phosphate, a tryptamine alkaloid and a primary amino compound. It is functionally related to a tryptamine. It is a conjugate acid of a norbaeocystin(1-).",0,,2026-03-26 00:20:50.622121,2026-03-26 00:20:56.587188
5651,14107683,3-[2-(methylamino)ethyl]-1H-indol-4-ol,Norpsilocin is a member of tryptamines.,0,,2026-03-26 00:20:56.697065,2026-03-26 00:21:03.913237
5652,1150,2-(1H-indol-3-yl)ethanamine,"Tryptamine is an aminoalkylindole consisting of indole having a 2-aminoethyl group at the 3-position. It has a role as a mouse metabolite, a plant metabolite and a human metabolite. It is a member of tryptamines, an aminoalkylindole, an indole alkaloid and an aralkylamino compound. It is a conjugate base of a tryptaminium.",0,,2026-03-26 00:21:04.022143,2026-03-26 00:21:12.020038
5658,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:21:12.133452,
5663,8842,"3,7-dimethyloct-6-en-1-ol",Citronellol is a monoterpenoid that is oct-6-ene substituted by a hydroxy group at position 1 and methyl groups at positions 3 and 7. It has a role as a plant metabolite.,0,,2026-03-26 00:21:13.211666,2026-04-20 23:32:04
5669,11468733,"(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-17-[(1S)-1-hydroxy-1,5-dimethyl-hex-4-enyl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,6,12-triol","Protopanaxatriol is a tetracyclic triterpenoid sapogenin (isolated from ginseng and notoginseng) that is that is dammarane which is substituted by hydroxy groups at the 3beta, 6alpha, 12beta and 20 pro-S positions and in which a double bond has been introduced at the 24-25 position. It has a role as a metabolite. It is a 3beta-hydroxy-4,4-dimethylsteroid, a sapogenin, a tetracyclic triterpenoid, a 3beta-hydroxy steroid, a 12beta-hydroxy steroid and a 6alpha-hydroxy steroid. It derives from a hydride of a dammarane.",0,,2026-03-26 00:21:36.424782,2026-03-26 00:21:42.827070
5680,92146,"(2R,3R,4R,5R)-4-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-2,3,5,6-tetrahydroxy-hexanal",Maltotriose is a maltotriose trisaccharide in which the glucose residue at the reducing end is in the aldehydo open-chain form.,0,,2026-03-26 00:21:42.937090,2026-03-26 00:21:49.099451
5691,5281718,"(2S,3R,4S,5S,6R)-2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)vinyl]phenoxy]-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol","Trans-piceid is a stilbenoid that is trans-resveratrol substituted at position 3 by a beta-D-glucosyl residue. It has a role as a geroprotector, an antioxidant, a metabolite, an anti-arrhythmia drug, a potassium channel modulator, a hepatoprotective agent and a nephroprotective agent. It is a beta-D-glucoside, a polyphenol, a stilbenoid and a monosaccharide derivative. It is functionally related to a trans-resveratrol.",0,,2026-03-26 00:21:49.209697,2026-03-26 00:21:55.508174
5694,429065,ethyl (E)-but-2-enoate,Ethyl crotonate is a fatty acid ester.,0,,2026-03-26 00:21:55.621964,2026-04-20 23:32:08
5696,7344,ethyl 2-hydroxypropanoate,"Ethyl 2-hydroxypropanoate is the ethyl ester obtained of 2-hydroxypropanoic acid. It has a role as a metabolite. It is an ethyl ester, a secondary alcohol and a lactate ester. It is functionally related to a 2-hydroxypropanoic acid.",0,,2026-03-26 00:22:03.019808,2026-04-20 23:32:09
5704,3066538,2-ethyl-4-(hydroxymethyl)furan-3-one,,0,,2026-03-26 00:22:24.327263,2026-03-26 00:22:29.916297
5707,160570,"2,4-dihydroxy-3-[(1R,6R)-6-isopropenyl-3-methyl-cyclohex-2-en-1-yl]-6-pentyl-benzoic acid","Cannabidiolic acid is a dihydroxybenzoic acid that is olivetolic acid in which the hydrogen at position 3 is substituted by a 3-p-mentha-1,8-dien-3-yl (limonene) group. It is a dihydroxybenzoic acid, a polyketide, a member of resorcinols and a phytocannabinoid. It is functionally related to an olivetolic acid. It is a conjugate acid of a cannabidiolate.",0,,2026-03-26 00:22:30.029845,2026-03-26 00:22:37.775573
5708,6449999,"3-[(2E)-3,7-dimethylocta-2,6-dienyl]-2,4-dihydroxy-6-pentyl-benzoic acid","Cannabigerolic acid is a dihydroxybenzoic acid that is olivetolic acid in which the hydrogen at position 3 is substituted by a geranyl group. A biosynthetic precursor to 9-tetrahydrocannabinol, the principal psychoactive constituent of the cannabis plant. It is a dihydroxybenzoic acid, a diterpenoid, a polyketide, a member of resorcinols and a phytocannabinoid. It is functionally related to an olivetolic acid. It is a conjugate acid of a cannabigerolate.",0,,2026-03-26 00:22:37.888692,2026-03-26 00:22:45.032026
5709,2826719,"2,4-dihydroxy-6-pentyl-benzoic acid","Olivetolic acid is a member of the class of benzoic acids that is salicylic acid in which the hydrogens ortho- and para- to the carboxy group are replaced by a pentyl and a hydroxy group, respectively. It has a role as a metabolite. It is a member of benzoic acids, a monocarboxylic acid, a polyketide and a member of resorcinols. It is functionally related to an olivetol. It is a conjugate acid of an olivetolate.",0,,2026-03-26 00:22:45.145939,2026-03-26 00:22:51.276502
5727,5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one","Kaempferol is a tetrahydroxyflavone in which the four hydroxy groups are located at positions 3, 5, 7 and 4'. Acting as an antioxidant by reducing oxidative stress, it is currently under consideration as a possible cancer treatment. It has a role as a geroprotector, an antibacterial agent, a plant metabolite, a human xenobiotic metabolite, a human urinary metabolite and a human blood serum metabolite. It is a member of flavonols, a tetrahydroxyflavone and a 7-hydroxyflavonol. It is a conjugate acid of a kaempferol oxoanion.",0,,2026-03-26 00:22:51.390034,2026-04-20 23:32:18
5742,247,2-(trimethylazaniumyl)acetate,"Glycine betaine is the amino acid betaine derived from glycine. It has a role as a fundamental metabolite. It is an amino-acid betaine and a glycine derivative. It is a conjugate base of a N,N,N-trimethylglycinium.",0,,2026-03-26 00:23:01.131651,2026-04-20 23:32:19
5745,957,octan-1-ol,"Octan-1-ol is an octanol carrying the hydroxy group at position 1. It has a role as an antifungal agent, a fuel additive, a plant metabolite, a bacterial metabolite and a kairomone. It is a primary alcohol and an octanol.",0,,2026-03-26 00:23:10.836794,2026-04-20 23:32:21
5746,8174,decan-1-ol,"Decan-1-ol is a fatty alcohol consisting of a hydroxy function at C-1 of an unbranched saturated chain of ten carbon atoms. It has a role as a metabolite, a pheromone and a protic solvent. It is a primary alcohol and a decanol.",0,,2026-03-26 00:23:31.257227,2026-04-20 23:32:23
5747,8193,dodecan-1-ol,"Dodecan-1-ol is a primary alcohol that is dodecane in which a hydrogen from one of the methyl groups is replaced by a hydroxy group. It is registered for use in apple and pear orchards as a Lepidopteran pheromone/sex attractant, used to disrupt the mating behaviour of certain moths whose larvae destroy crops. It has a role as an insect attractant, an insecticide, a pheromone, a cosmetic, a plant metabolite and a bacterial metabolite. It is a primary alcohol and a dodecanol.",0,,2026-03-26 00:23:53.032046,2026-04-20 23:32:24
5748,8209,tetradecan-1-ol,"Tetradecan-1-ol is a long-chain fatty alcohol that is tetradecane substituted by a hydroxy group at position 1. It has a role as a pheromone, a volatile oil component and a plant metabolite. It is a tetradecanol and a long-chain primary fatty alcohol.",0,,2026-03-26 00:24:14.284932,2026-04-20 23:32:26
5750,5367661,(Z)-hexadec-9-en-1-ol,Palmitoleyl alcohol is a member of the class of hexadecen-1-ols that is hexadecanol containing a double bond located at position 9 (the Z-geoisomer). It has a role as an epitope.,0,,2026-03-26 00:24:35.741078,2026-03-26 00:24:42.569196
5751,8221,octadecan-1-ol,"Octadecan-1-ol is a long-chain primary fatty alcohol consisting of a hydroxy function at C-1 of an unbranched saturated chain of 18 carbon atoms. It has a role as a plant metabolite, a human metabolite and an algal metabolite. It is an octadecanol and a long-chain primary fatty alcohol.",0,,2026-03-26 00:24:42.679014,2026-04-20 23:32:29
5752,5284499,(Z)-octadec-9-en-1-ol,(9Z)-octadecen-1-ol is a long chain fatty alcohol that is octadecanol containing a double bond located at position 9 (the Z-geoisomer). It has a role as a metabolite and a nonionic surfactant. It is a long-chain primary fatty alcohol and a fatty alcohol 18:1.,0,,2026-03-26 00:25:03.925417,2026-04-20 23:32:31
5765,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:25:11.920553,
5785,135444560,"3,5-bis(1H-indol-3-yl)pyrrol-2-one",,0,,2026-03-26 00:25:13.083839,2026-03-26 00:25:18.362294
5789,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:25:18.476279,
5790,3033942,"(4R,9R,10R,13S,14S)-5,5,9,14-tetramethyltetracyclo[11.2.1.01,10.04,9]hexadec-7-ene",Kaurene is a kaurane diterpenoid.,0,,2026-03-26 00:25:19.632116,2026-03-26 00:25:25.188596
5791,73062,"(1S,4S,5R,9S,10R,13R)-5,9-dimethyl-14-methylene-tetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid","Ent-kaur-16-en-19-oic acid is an ent-kaurane diterpenoid that is ent-kauran-19-oic acid in which a double bond is present at position 16(17); exhibits anticancer and anti-HIV 1 activity. It has a role as an antineoplastic agent, an anti-HIV-1 agent and a plant metabolite. It is a conjugate acid of an ent-kaur-16-en-19-oate.",0,,2026-03-26 00:25:25.302265,2026-03-26 00:25:31.467835
5793,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:25:31.580722,
5794,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:25:32.711431,
5799,5280518,"(2Z,4Z)-hexa-2,4-dienedioic acid","Cis,cis-muconic acid is the cis,cis-isomer of muconic acid. It is produced during the degradation of chlorobenzene by bacteria like Bacillus. It has a role as a bacterial xenobiotic metabolite. It is a conjugate acid of a (2Z,4Z)-5-carboxypenta-2,4-dienoate.",0,,2026-03-26 00:25:33.815725,2026-03-26 00:25:41.059666
5821,6508,"trans-(3R,5R)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid",(-)-quinic acid is the ()-enantiomer of quinic acid. It is a conjugate acid of a (-)-quinate. It is an enantiomer of a (+)-quinic acid.,0,,2026-03-26 00:25:41.169881,2026-04-20 23:32:41
5826,8723,2-methylbutan-1-ol,2-methylbutan-1-ol is a primary alcohol that is isopentane substituted by a hydroxy group at position 1. It has a role as a Saccharomyces cerevisiae metabolite. It is a primary alcohol and an alkyl alcohol. It derives from a hydride of an isopentane.,0,,2026-03-26 00:26:01.977289,2026-04-20 23:32:42
5827,31260,3-methylbutan-1-ol,"Isoamylol is an primary alcohol that is butan-1-ol in which a hydrogen at position 3 has been replaced by a methyl group. It has a role as an antifungal agent, a Saccharomyces cerevisiae metabolite and a xenobiotic metabolite. It is a volatile organic compound, a primary alcohol and an alkyl alcohol. It derives from a hydride of an isopentane.",0,,2026-03-26 00:26:22.720523,2026-04-20 23:32:44
5834,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:26:33.089626,
5838,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:26:34.149851,
5849,182645,"(2S,4R,4aS,6R)-6-isopropenyl-4,4a-dimethyl-3,4,5,6,7,8-hexahydro-2H-naphthalen-2-ol","Beta-nootkatol is a 4,4a-dimethyl-6-(prop-1-en-2-yl)-2,3,4,4a,5,6,7,8-octahydronaphthalen-2-ol with (2S,4R,4aS,6R) stereochemistry. It has a role as a plant metabolite.",0,,2026-03-26 00:26:35.225373,2026-03-26 00:26:43.755457
5861,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:26:43.864668,
5865,439844,"(1S)-16,17-dimethoxy-13-methyl-5,7-dioxa-13-azoniapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaene",(S)-N-methylcanadine is a quaternary ammonium ion that is (S)-canadine bearing an N-methyl substituent. It is functionally related to a (S)-canadine.,0,,2026-03-26 00:26:44.970835,2026-03-26 00:26:50.123214
5866,129011756,"(1S)-16,17-dimethoxy-13-methyl-5,7-dioxa-13-azoniapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaen-3-ol","(S)-1-hydroxy-N-methylcanadine is a quaternary ammonium ion that is (S)-N-methylcanadine in which the hydrogen at position 14 is substituted by a hydroxy group. It has a role as a plant metabolite. It is an alkaloid, an organic hydroxy compound, a quaternary ammonium ion, an organic heteropentacyclic compound and a cyclic acetal. It is functionally related to a (S)-N-methylcanadine.",0,,2026-03-26 00:26:50.237670,2026-03-26 00:26:55.730512
5867,86278053,"(1R,21S)-16,17-dimethoxy-13-methyl-5,7-dioxa-13-azoniapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaene-3,21-diol","(13S,14R)-1,13-dihydroxy-N-methylcanadine is a quaternary ammonium ion resulting from the methylation of the amino group of (S)-canadine in which the hydrogen at position 1 and the pro-S hydrogen at position 13 have been replaced by hydroxy groups. It is functionally related to a (S)-canadine.",0,,2026-03-26 00:26:55.840831,2026-03-26 00:27:01.323707
5869,86278052,"[(1R,21S)-3-hydroxy-16,17-dimethoxy-13-methyl-5,7-dioxa-13-azoniapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaen-21-yl] acetate","(13S,14R)-1-hydroxy-13-O-acetyl-N-methylcanadine is a quaternary ammonium ion that is (13S,14R)-1,13-dihydroxy-N-methylcanadine in which the alcoholic hydroxy group at position 13 has been converted into the corresponding acetate ester. It is functionally related to a (13S,14R)-1,13-dihydroxy-N-methylcanadine.",0,,2026-03-26 00:27:01.434881,2026-03-26 00:27:06.974343
5870,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:07.088785,
5871,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:08.145073,
5887,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:09.328392,
5888,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:10.429215,
5889,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:11.515597,
5891,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:12.648371,
5904,1102,"N'-(3-aminopropyl)butane-1,4-diamine","Spermidine is a triamine that is the 1,5,10-triaza derivative of decane. It has a role as an autophagy inducer, a geroprotector and a fundamental metabolite. It is a triamine and a polyazaalkane. It is a conjugate base of a spermidine(3+).",0,,2026-03-26 00:27:13.708869,2026-04-20 23:33:01
5910,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:23.291546,
5922,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:24.464369,
5923,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:25.543177,
5924,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:26.654468,
5928,1268142,"(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one","(+)-nootkatone is a sesquiterpenoid that is 4,4a,5,6,7,8-hexahydronaphthalen-2(3H)-one which is substituted by methyl groups at positions 4 and 4a, and by an isopropenyl group at position 6 (the 4R,4aS,6R stereoisomer). It has a role as a fragrance, an insect repellent and a plant metabolite. It is a sesquiterpenoid, a carbobicyclic compound and an enone.",0,,2026-03-26 00:27:27.801783,2026-04-20 23:33:04
5936,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:36.182447,
5937,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:37.350747,
5938,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:38.573198,
5939,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:39.687064,
5940,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:27:40.847070,
5949,166775,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-2-[[(2R,3S,4S,5R)-2-[[(2R,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)tetrahydrofuran-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]oxy-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol",Nystose is an oligosaccharide.,0,,2026-03-26 00:27:42.037251,2026-03-26 00:27:49.458614
5953,10448,3-methylsulfanylpropan-1-ol,3-methylthiopropanol is an alkyl sulfide that is propan-1-ol substituted by a methylsulfanyl group at position 3. It is a volatile compound found in wines and produced during fermentation. It has a role as a Saccharomyces cerevisiae metabolite. It is an aliphatic sulfide and a methyl sulfide. It is functionally related to a propan-1-ol.,0,,2026-03-26 00:27:49.567663,2026-04-20 23:33:10
5977,443484,"(1S,3S,8S)-4,8,12,15,15-pentamethyltricyclo[9.3.1.03,8]pentadeca-4,11-diene","Taxa-4,11-diene is a diterpene consisting of taxane having two C=C double bonds at the 4(5)- and 11(12)-positions. It derives from a hydride of a taxane.",0,,2026-03-26 00:27:56.623124,2026-03-26 00:28:02.584273
6002,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:28:02.696240,
6009,332,4-ethenyl-2-methoxyphenol,"2-methoxy-4-vinylphenol is a member of the class of phenols that is guaiacol in which the hydrogen para- to the hydroxy group is replaced by a vinyl group. It has a role as a pheromone, a flavouring agent and a plant metabolite.",0,,2026-03-26 00:28:03.767522,2026-04-20 23:33:14
6011,16129667,"6-amino-2-[2-[[2-[[2-[[2-[[2-[[7-[[6-amino-2-[[2-[[4-amino-2-[[21-[[6-amino-2-[[3-[[15-[[(Z)-2-[(2-amino-3-methylpentanoyl)amino]but-2-enoyl]amino]-12-butan-2-yl-9-methylidene-6-(2-methylpropyl)-5,8,11,14-tetraoxo-1-thia-4,7,10,13-tetrazacyclohexadecane-3-carbonyl]amino]-4-methyl-2,9,12-trioxo-5-thia-1,8,11-triazabicyclo[11.3.0]hexadecane-7-carbonyl]amino]hexanoyl]amino]-15,22-dimethyl-12-(2-methylpropyl)-9-(2-methylsulfanylethyl)-5,8,11,14,17,20-hexaoxo-1-thia-4,7,10,13,16,19-hexazacyclodocosane-3-carbonyl]amino]-4-oxobutanoyl]amino]-4-methylsulfanylbutanoyl]amino]hexanoyl]amino]-14-(1H-imidazol-5-ylmethyl)-4,8,20-trimethyl-3,6,12,15,21-pentaoxo-9,19-dithia-2,5,13,16,22-pentazabicyclo[9.9.2]docosane-17-carbonyl]amino]-3-hydroxypropanoyl]amino]-3-methylpentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-methylbutanoyl]amino]prop-2-enoylamino]hexanoic acid",,0,,2026-03-26 00:28:11.607550,2026-04-20 23:33:17
